customer_unique_id,total_orders,total_spend,avg_order_value,avg_payment_installments,avg_review_score,category_diversity,recency_days,most_common_category,customer_city,customer_state,review_comment_message
64929594bd76164a7565e3db2d9a53e5,1,554.32,554.32,1.0,4.0,1,177,health_beauty,sao paulo,SP,
6493232cd2e7d8261db8a1db419e2321,1,65.33,65.33,3.0,5.0,1,41,housewares,bage,RS,
64936835dbe7caac4a87862c2faea0ca,1,73.34,73.34,1.0,5.0,1,355,health_beauty,sao paulo,SP,"Qualifico como ótima compra. Recomendo a todos. Entrega feita no prazo, produto maravilhoso."
649433cccdbea17f1d02a30bc8ba8673,1,54.67,54.67,2.0,5.0,1,181,housewares,pilar,AL,O produto é exatamente igual o da foto
6494cce4359980dea29a1fdacec25915,1,76.58,76.58,1.0,5.0,1,48,bed_bath_table,brasilia,DF,
6495c356940c4916d758fbf139fe01bc,1,204.25,204.25,1.0,3.0,1,288,fashion_bags_accessories,juiz de fora,MG,
64965ee4d0c0f35dee03875b616e7586,1,58.34,58.34,5.0,5.0,1,204,fixed_telephony,guarulhos,SP,
64970391496ff28e4fd847493f589287,1,86.84,86.84,2.0,5.0,1,337,telephony,lauro de freitas,BA,
6497054082a747cc31a97fa236f977db,1,84.79,84.79,1.0,4.0,1,187,books_imported,sao paulo,SP,
6497524b55cbe8996aa46912e3614290,1,732.64,366.32,4.0,1.0,1,137,bed_bath_table,rio de janeiro,RJ,Não recomendo está loja ... pois eu comprei duas cortinas iguais e só me mandaram uma e na nota veio com quantidade de duas... já liguei para a Americana e questionei estou aguardando uma posição | Não recomendo está loja ... pois eu comprei duas cortinas iguais e só me mandaram uma e na nota veio com quantidade de duas... já liguei para a Americana e questionei estou aguardando uma posição
6497ed50b6c370d8ac59bfc3ddb0775d,1,127.86,127.86,6.0,5.0,1,37,watches_gifts,porto alegre,RS,A entrega foi bem antes do esperado. O produto é de qualidade venho em uma embalagem perfeita. 
64980a452df83ba2c874c0321bd7d104,1,411.76,411.76,5.0,4.0,1,148,musical_instruments,gaspar,SC,"
Muito bom o produto superou as expectativas
"
6498df2c9689817da899bc7471154397,1,205.87,205.87,10.0,5.0,1,221,garden_tools,juiz de fora,MG,
6499157a4bb5840e37bf1ff3b978d295,1,357.58,357.58,8.0,5.0,1,540,health_beauty,ipanema,MG,Gostei produto entregue bem antes da data marcada 
6499986b00d14fa984d68727de0c2a17,1,51.84,51.84,3.0,5.0,1,184,bed_bath_table,sao carlos,SP,"Ótimo produto, deixou minha cama mais linda, deu um acabamento perfeito por baixo do edredon. Adorei, recomendo para aqueles que gostam de um quarto com uma cama bem arrumada.Adoro comprar no baratheon"
649abf93e5d7e2c1695579caf7fc372f,1,127.02,127.02,2.0,5.0,1,259,perfumery,sao paulo,SP,
649c3c31116502b2c532c0a4e5a339e9,1,183.92,183.92,1.0,3.0,1,61,housewares,governador valadares,MG,
649e025eb82076fab5ecf308177cd865,1,57.43,57.43,1.0,5.0,1,186,drinks,campinas,SP,
649e1c7dcd3e08f4b90658af0102b498,1,150.92,150.92,1.0,4.0,1,5,sports_leisure,belo horizonte,MG,"Só não veio na embalagem a mg de cada capsula.
se puder me informar fico grata.
Elizane Azzi"
649e24dfbf909f5d7834b6ec7e54eb16,1,34.0,34.0,1.0,1.0,1,181,furniture_decor,sao paulo,SP,"Não sei se foi por causa dos correios, mas o fato é que nem sei se vou receber o produto, pois o lojista não entrou em contato comigo, mesmo após reclamação."
649ebd0276090cc7a1971e5a062e83ee,1,79.81,79.81,1.0,4.0,1,264,sports_leisure,porto alegre,RS,
649fbe95aeab656f55e55444dd3f1453,1,1055.36,263.84,1.0,4.0,1,125,cool_stuff,curitiba,PR,
64a037959373b05d00bc8b5f9d7515b7,1,78.65,78.65,1.0,5.0,1,196,garden_tools,salgueiro,PE,recomendo
64a06910b689ca2dc9b3f88eb5134785,1,75.25,75.25,1.0,3.0,1,135,garden_tools,porto alegre,RS,"O pendente é lindo, vermelho super brilhante igual na foto mesmo, porém o alumínio é muito fino e frágil, se tivesse visto o material antes provavelmente não teria optado por ele"
64a0c655ad06c17b74fba89554a17d98,1,120.03999999999999,40.01333333333333,1.0,4.0,1,427,auto,joao pessoa,PB,
64a13c5f6fc4822392c9f1bced88ddee,1,211.12,211.12,5.0,3.0,1,226,watches_gifts,maua,SP,
64a1d358ee28729aebf7753f9551115d,1,256.31,256.31,2.0,4.0,1,222,sports_leisure,salvador,BA,.
64a426562b996d0b809384b73e68ce35,1,49.1,49.1,1.0,5.0,1,232,baby,rio de janeiro,RJ,
64a49116e11b65db66622da9e26395ce,1,135.94,67.97,5.0,5.0,1,380,bed_bath_table,sao paulo,SP,
64a5301ff6bdaf1baa00058672402d7a,2,160.20999999999998,80.10499999999999,7.5,4.5,1,390,sports_leisure,caxias do sul,RS,
64a61ea4f9986df7a3078f93e75f75de,1,273.31,273.31,2.0,5.0,1,258,watches_gifts,suzano,SP,"Ele é maravilhoso, muito bonito, amei <3"
64a6440ee0731b29560508a3dfa71f9a,1,49.79,49.79,1.0,5.0,1,147,bed_bath_table,analandia,SP,
64a8ce7bdae54b98e33ce1777b230e9f,1,71.82,71.82,5.0,5.0,1,407,bed_bath_table,sao jose do rio pardo,SP,
64a9261b6e0d5d8ee52e1cfb52c2350d,1,237.59,237.59,4.0,5.0,1,135,cool_stuff,rio de janeiro,RJ,"Recomendo , recebi antes do prazo "
64a973150258f99362669c52b293e3f6,1,142.92,142.92,2.0,5.0,1,222,stationery,penapolis,SP,Muito bom o produto e atendimento 
64aa2986144af55eb30336cf4df8025b,1,37.69,37.69,1.0,5.0,1,51,health_beauty,sao paulo,SP,
64aa56502b9ea3886fb356a259434201,1,209.33,209.33,10.0,1.0,1,65,consoles_games,formosa,GO,Produto n foi entregue e consta q recebi 
64aa7e43d35ce01cad8bcaee988593ea,1,234.46,234.46,2.0,5.0,1,259,watches_gifts,limeira,SP,
64ac246c6a14f646814dff0c80af4162,1,178.97,178.97,1.0,5.0,1,17,pet_shop,sao vicente,SP,
64ad86130d2f9c2af8c89854628a0c8b,1,850.12,425.06,1.0,5.0,1,30,sports_leisure,belo horizonte,MG,
64af76ab0a3c046821554e75bb5420a3,1,325.47,162.735,1.5,4.0,1,145,bed_bath_table,pitanga,PR,
64afbdefcd5f2d9be011438d8c9eab79,1,68.3,68.3,6.0,5.0,1,359,luggage_accessories,uberlandia,MG,
64b022312c6969e438f5b34b6c4325a5,1,185.63,185.63,3.0,5.0,1,462,perfumery,andira,PR,lannister sempre correspondeu minha expectativa como consumidor! Tenho uma grande relação comercial com essa grande empresa! 
64b1fe81d42876dd76fced8889fb015f,1,69.33,69.33,3.0,5.0,1,387,sports_leisure,atibaia,SP,Muito obrigada. Chegou até antes do prazo. Muito grata
64b208f893dcb7b86cf71fc8a1149788,1,103.25,103.25,1.0,5.0,1,296,luggage_accessories,valinhos,SP,
64b2459cc2e466183c35d84d361329c5,1,62.74,62.74,1.0,4.0,1,85,bed_bath_table,campinas,SP,
64b3abd7b42bf6100dcf89cdbf8bbed6,1,99.9,99.9,1.0,5.0,1,124,watches_gifts,sao luis,MA,
64b3dd5cf5a406c3595225321cf1face,1,48.76,48.76,1.0,3.0,1,14,housewares,belo horizonte,MG,"O produto chegou no prazo, porém, o tamanho não serviu em minha máquina Brastemp, conforme informado no site."
64b4630b1015051dc3c2e286684d444f,1,107.78,107.78,5.0,5.0,1,436,housewares,uberlandia,MG,otima
64b576fb70d441e8f1b2d7d446e483c5,1,218.04,218.04,3.0,5.0,1,571,garden_tools,varzea paulista,SP,Gostei pois veio no prazo determinado .
64b58e8ac09198579e411a860973146f,1,142.96,142.96,1.0,5.0,1,389,auto,curvelo,MG,
64b7bea5aa47bc135dfff846a7b799b5,1,33.51,33.51,3.0,3.0,1,494,telephony,pirapetinga,MG,
64b81e6eebe4d182a219e7a0497dd9ec,1,142.45,142.45,1.0,5.0,0,170,,divinopolis,MG,"Já uso esse produto há um bom tempo, sempre faço pesquisa de preços e acabo comprando na lannister, e entrega é super rápida."
64b83dd53c5dc98ef2d034f1327b04de,1,250.76,125.38,1.0,5.0,1,117,auto,uberaba,MG,
64b8cc7a4e6262b3277daca5416d2d83,1,214.04,107.02,4.0,5.0,1,192,furniture_decor,curitiba,PR,"O lustre é muito bonito, bem acabado, pintura delicada. Eu recomendo! | O lustre é muito bonito, bem acabado, pintura delicada. Eu recomendo!"
64b97e6d3c070dd372d6310ff2c632f7,1,1384.74,1384.74,8.0,4.0,1,292,computers,manaus,AM,
64b9eaea8486b5e6714af99547de69cf,1,77.89,77.89,7.0,5.0,1,111,bed_bath_table,sao paulo,SP,
64ba9a3483bc075629f887fc323f17f2,1,325.62,325.62,6.0,5.0,1,122,pet_shop,rio de janeiro,RJ,"O produto superou minhas expectativas.
Parabéns pela qualidade do produto."
64bac289258e083b9d982d58cdc0e1f8,1,101.35,101.35,4.0,5.0,1,373,consoles_games,vitoria,ES,
64bcd4fbbbfe682e749d484371c4ed1d,1,123.18,123.18,2.0,4.0,1,87,art,nova iguacu,RJ,
64bde37d045cf085cb670c5fe23f62e7,1,218.64,218.64,4.0,5.0,1,271,stationery,niteroi,RJ,
64bdf437fb8ad53e151e8d360e032c10,1,203.84,203.84,8.0,5.0,1,147,bed_bath_table,pirai do sul,PR,
64be1085f459ad4720cd416c386d3e51,1,260.27,260.27,8.0,1.0,1,190,watches_gifts,maceio,AL,"Informo que até o presente momento não recebi a compra do dia 20/02 com prazo para entrega no dia 21/03. Informo ainda que me sinto extremamente lesado, tendo em vista que o mesmo serviria de presente"
64be3c1bdf231afa70b0200beafe0b09,1,69.45,69.45,6.0,5.0,1,546,furniture_decor,garopaba,SC,"Tecido de qualidade e a estampa é linda, recomendo. "
64be9b53d504bcd6fb935a4707f36118,1,63.1,63.1,4.0,5.0,1,330,furniture_decor,campinas,SP,"Produto aderente, fácil aplicação, sem nenhum defeito 

Ficou lindo no quarto do meu Bernardo ;)"
64bf6ad1486c8980c35a9a7a124a6aa1,1,142.46,142.46,5.0,5.0,1,473,pet_shop,itapolis,SP,
64bf965a6a1615cd440970859d0c11e0,1,41.03,41.03,2.0,4.0,1,56,furniture_decor,montes claros,MG,
64c1a1b370411c8056bace687b6e2b67,1,212.82,212.82,6.0,4.0,1,289,health_beauty,sertania,PE,"Produto em ordem. Mas um pouco de demora no processamento e envio de informações (separação no estoque,preparação pra envio, nota fiscal) antes da entraga à transportadora."
64c1f6578fc8defe1f9f6491c2d0f0ed,1,44.1,44.1,1.0,1.0,1,400,electronics,vitoria,ES,Eu pedi um controle remoto para tv comum (minha tv não é smart tv) e veio para tv smart tv..
64c28dc9ff718fe40c400931515eef4a,1,215.05,215.05,4.0,5.0,1,282,watches_gifts,belo horizonte,MG,
64c52be5c041dc8e0e3f9bfa26f6ee12,1,144.79,144.79,1.0,,1,463,tablets_printing_image,rio de janeiro,RJ,
64c5854c7d6b7c2daa86fb6e8b86c5c5,1,152.68,76.34,1.0,4.0,1,271,bed_bath_table,sao paulo,SP,Muito boa loja... | Muito boa loja...
64c58bb14bec36231b1391d1075441e0,1,1072.8,268.2,1.0,2.0,1,140,sports_leisure,colombo,PR,"Não sei o motivo, mas dos 4 ítens adquiridos do mesmo produto foram entregues apenas 3. O despacho foi feito individualmente e até o momento ainda falta a entrega de um ítem. | Não sei o motivo, mas dos 4 ítens adquiridos do mesmo produto foram entregues apenas 3. O despacho foi feito individualmente e até o momento ainda falta a entrega de um ítem. | Não sei o motivo, mas dos 4 ítens adquiridos do mesmo produto foram entregues apenas 3. O despacho foi feito individualmente e até o momento ainda falta a entrega de um ítem. | Não sei o motivo, mas dos 4 ítens adquiridos do mesmo produto foram entregues apenas 3. O despacho foi feito individualmente e até o momento ainda falta a entrega de um ítem."
64c6c8d524513167e74780af00d7318d,1,78.18,78.18,6.0,4.0,1,315,computers_accessories,niteroi,RJ,
64c6e555131fe9cdb286bf6baba3ee89,1,113.77,113.77,6.0,5.0,1,219,computers_accessories,itajai,SC,
64c827c6adeb5e44d755328b32cfe826,1,42.2,42.2,4.0,5.0,1,107,telephony,sao fidelis,RJ,A entrega foi muito rápida
64c839b1101b7ae0f26629b81b9be752,1,554.1,554.1,10.0,5.0,1,163,pet_shop,aracatuba,SP,
64c8d3a6569ef903436cce9508324f8a,1,229.04,114.52,1.0,5.0,1,390,toys,sao paulo,SP,Muito bonitinhos e macios. | Muito bonitinhos e macios.
64c91c4612341c8dbaab07352c8fa263,1,107.78,107.78,2.0,5.0,1,283,auto,rio de janeiro,RJ,
64cc5b70a25c40aeb6f383cd595e6d4b,1,311.35,311.35,5.0,5.0,1,122,housewares,curitiba,PR,
64ccf5b0558fd100011663ef2b4f21ce,1,31.75,31.75,2.0,5.0,1,379,consoles_games,osasco,SP,Ótimo produto estou satisfeito
64cebc495258137f37c06549d6deaa86,1,607.87,607.87,1.0,4.0,1,313,watches_gifts,lauro muller,SC,
64ced2d69218631420f22cea19bee4a0,1,85.24,42.62,1.5,4.0,1,308,toys,vila velha,ES,
64d08a95f4cb29bee9c7517967e880a2,1,192.76,192.76,2.0,2.0,1,185,computers_accessories,leme,SP,Por favor verifiquem com os correios. Desde já agradeço
64d233b65179d3ddf11efaf73a612e8d,1,932.4,466.2,6.0,5.0,1,147,sports_leisure,macapa,AP,Recomendo | Recomendo
64d2c91cc64e2257f6f2bfec86a1e68d,1,1539.0,256.5,1.0,5.0,1,174,computers_accessories,joao pessoa,PB,kyjk | kyjk | kyjk | kyjk | kyjk | kyjk
64d2e33a3fe2eedf9cbe7a33ebf00270,1,64.77,64.77,3.0,5.0,1,443,perfumery,vinhedo,SP,Produto veio exatamente como descrito no site.
64d38039d981544772e9ff4cf229b60f,1,59.15,59.15,5.0,5.0,1,96,construction_tools_construction,paulinia,SP,
64d42ea20f69526cd5704ae4b0ef5807,1,136.08,136.08,1.0,5.0,1,373,furniture_decor,sao paulo,SP,
64d467ad348f0caff17a7b6dca79f2e2,1,72.08,72.08,4.0,5.0,1,241,computers_accessories,jaguariuna,SP,
64d5c7b805df5ccf5ec6560a4407edb7,1,415.54,415.54,1.0,1.0,1,180,watches_gifts,sao paulo,SP,Ainda não recebi meu produto
64d6097ac608f5a9aabf29bc68f5f9f9,1,43.13,43.13,2.0,1.0,1,161,bed_bath_table,canoas,RS,Espero um retorno! 
64d6e417275b4d99214428b330b07b81,1,87.23,87.23,2.0,5.0,1,214,bed_bath_table,sorocaba,SP,
64d780f7ac2fe2f5b199a6c53aef8c3c,1,95.76,95.76,1.0,3.0,1,174,bed_bath_table,sao paulo,SP,
64d819ec87080e83c38f2281a7450311,1,114.85,114.85,5.0,3.0,1,112,watches_gifts,sao bernardo do campo,SP,
64d9e123f9c1c1d2e51776e228b69a9e,1,125.58,125.58,3.0,1.0,1,7,sports_leisure,rio de janeiro,RJ,"O pedido se tratava de 5 frascos de oleo de linhaça, veio 1oleo de coco. Se não tinha os 5, não deveria vender.Estou a 2 dias tentando contato com por e_mail e ninguem responde. Por telefone e imposs"
64dab1a72ce0e8ee77887e87f73cf533,1,184.94,184.94,1.0,5.0,1,442,auto,sao bernardo do campo,SP,
64dae5543aea0656485fb67a49bb5e44,1,65.09,65.09,1.0,5.0,1,205,computers_accessories,sao joao del rei,MG,
64db2e8f89e557920f7e33e8d5ab6be8,1,22.7,22.7,1.0,5.0,1,10,health_beauty,cubatao,SP,
64dbbc66e67cd6b74a7b55c2d34adc6b,1,215.58,215.58,6.0,5.0,1,20,food,maceio,AL,
64dcb764699ed34398070fcdd952dcb5,1,501.68,250.84,1.0,5.0,1,411,computers_accessories,santa maria,RS,"Preciso da nota FISCAL QUE NÃO VEIO JUNTO COM O PRODUTO
ATT | Preciso da nota FISCAL QUE NÃO VEIO JUNTO COM O PRODUTO
ATT"
64ddf80267f31777fbe7ac31cfd0e961,1,96.22,96.22,8.0,4.0,0,368,,teofilo otoni,MG,
64df076fb557552498049bb07ed1cd5f,3,1536.28,192.035,1.0,5.0,2,111,housewares,rio de janeiro,RJ,Já é o meu segundo pedido com essa loja e tudo funcionou muito bem. | Já é o meu segundo pedido com essa loja e tudo funcionou muito bem. | Já é o meu segundo pedido com essa loja e tudo funcionou muito bem.
64e037f54b4ff31461175bcc8bd210f4,2,141.24,70.62,6.0,2.5,1,224,bed_bath_table,visconde de maua,RJ,Gostei da saia de cama box ... recomendado | Gostei vem simples ....mas achei MT bonita e bem acabada.
64e0a2c0c237ffa49416d01334384f7b,1,226.71,226.71,10.0,5.0,1,229,sports_leisure,belo horizonte,MG,
64e0e07e8247ac1e1ac8dc1dab62aef6,1,224.71,224.71,4.0,3.0,1,184,garden_tools,guaicara,SP,
64e18740815366a3b2ba177b9ecc8b8d,1,60.22,60.22,2.0,5.0,1,86,perfumery,belo horizonte,MG,
64e271e013f0dc202489c75282dbd491,1,214.0,214.0,1.0,5.0,1,86,bed_bath_table,indaiatuba,SP,
64e410dc546626ce977fad0c5dd47301,1,126.46,126.46,4.0,3.0,0,484,,santo antonio de padua,RJ,
64e61b85be9f1bc762c8bbdf4a15ed3b,1,239.8,239.8,1.0,5.0,1,351,furniture_decor,cajazeiras,PB,"Muito bom, Tenho pena que vocês não enviam para o Norte do Brasil."
64e6cadd1a980cab3883d3a5062d19c5,1,613.38,613.38,8.0,4.0,1,314,sports_leisure,sao paulo,SP,
64e776171d437b65921fc68d8ee4501e,1,2827.36,706.84,1.0,5.0,1,308,computers_accessories,rio de janeiro,RJ,
64e787822e7929bd4c4ac6ecb2fcac40,1,137.53,137.53,2.0,5.0,1,324,garden_tools,mococa,SP,
64e82f085cfe095586457ac7083ec682,1,56.49,56.49,1.0,5.0,1,340,toys,passos,MG,
64e90c8dc59b94a90e2f645c28617483,1,83.68,83.68,1.0,4.0,1,54,toys,sao paulo,SP,recomendo
64e9a736591627c469dae6f3d1592a61,2,809.69,269.8966666666667,10.0,4.333333333333333,1,446,perfumery,taquaritinga do norte,PE,
64ea136678f37fcf4fffdc65f80ecf69,1,111.82,111.82,3.0,4.0,1,181,computers_accessories,guarulhos,SP,Produto de boa qualidade! Chegou no prazo.
64ea785aa93e3b55a36b028e1331d3a1,1,92.57,92.57,1.0,4.0,1,292,stationery,osasco,SP,
64eb50e030a9cfc25970028888990054,1,2267.7,755.9,3.0,4.0,2,375,furniture_decor,salvador,BA,Recebi somente 1 dos 3 produtos adquiridos e consta no site que a entrega está finalizada. Não consegui ainda contato com a loja | Recebi somente 1 dos 3 produtos adquiridos e consta no site que a entrega está finalizada. Não consegui ainda contato com a loja | Recebi somente 1 dos 3 produtos adquiridos e consta no site que a entrega está finalizada. Não consegui ainda contato com a loja
64ec22ca5360b0d710270ffcfbf5f550,1,105.74,105.74,1.0,3.0,1,182,bed_bath_table,salvador,BA,
64ecbb3e69cb3f680b9b6eac89f44b34,1,104.1,52.05,1.0,4.0,1,403,housewares,salvador,BA,
64ecd6ed6e3f52a5d7499a0ce66b15f1,1,46.72,46.72,2.0,4.0,1,134,auto,barao de juparana,RJ,"entrega muito rapida, parabéns"
64ed00f32687108ce4e3ef77823945c4,1,76.08,76.08,1.0,5.0,1,349,sports_leisure,colina,SP,Chegou antes do prazo recomendo 
64ed791f8b34fec8a62e616557babea8,1,96.8,96.8,1.0,5.0,1,399,health_beauty,ipatinga,MG,
64ee3e71d9a27034db0c6a48c29d35d5,1,1521.75,1521.75,10.0,1.0,1,10,auto,mage,RJ,Veio tudo bem embalado antes do prazo mas veio faltando o carregador 
64ee476500a01beb94df40f97a108c50,1,58.28,58.28,1.0,5.0,1,58,books_general_interest,abadia dos dourados,MG,
64eef43fc64eadc40c6c2f3bcda28908,1,236.0,236.0,2.0,5.0,1,215,cool_stuff,gravatai,RS,Recomendo
64ef8378b255bc728db76e1b9e61c727,1,243.01,243.01,1.0,5.0,1,383,watches_gifts,adamantina,SP,Eu aprovo..
64f1029bac1f24faf197a74494066907,1,175.75,175.75,1.0,5.0,1,518,fashion_shoes,tapejara,PR,
64f153180018c78a3d75afacb057b284,1,157.78,157.78,5.0,5.0,1,141,health_beauty,caete,MG,Os produtos chegaram dentro do prazo recomendado. Já usei e adorei. 
64f183ca4b492cd85ff720bf298f743d,1,63.01,63.01,3.0,5.0,1,316,cool_stuff,sao sebastiao do maranhao,MG,
64f26e4b6f923f6afbf4e6b49ba6a045,1,55.53,55.53,1.0,3.0,1,134,electronics,varginha,MG,
64f30e1dd309856d47cba0089a338ddf,1,62.93,62.93,1.0,1.0,1,203,watches_gifts,rio de janeiro,RJ,"Fiz uma compra que constavam dois relógios . Só recebi um relógio muito fraco , nível de camelô, nem em caixa veio , dentro de um saco de tecido. "
64f34177282d52370e3d7fa22a5768f0,1,89.21,89.21,2.0,4.0,1,15,home_construction,jundiai,SP,Adoro comprar nas lojas lannister
64f41e15d511b914b042b4cf0e910e91,1,158.43,158.43,5.0,5.0,1,68,housewares,sao paulo,SP,
64f478ef975b39a86f5a453375158ae4,1,27.68,27.68,1.0,4.0,1,306,telephony,campinas,SP,
64f4bd3f2a366864239b3ac1bef9ccc4,1,241.23,241.23,3.0,5.0,1,432,sports_leisure,rio de janeiro,RJ,
64f4c437b036c65101147cd5cbedf9ae,1,53.27,53.27,3.0,4.0,1,223,consoles_games,sao paulo,SP,
64f4edd5b6c33fb305990d88886ffb19,1,270.0,135.0,1.0,5.0,1,204,garden_tools,rio de janeiro,RJ,
64f5940ed8efdc106106909cdc5805c3,1,72.67,72.67,1.0,4.0,1,220,watches_gifts,recife,PE,
64f5a38418a5ccbcda243de650bb8346,1,135.36,67.68,3.0,5.0,1,195,bed_bath_table,jardinopolis,SP,
64f66f9fb3f3c522e310821c0d67fc89,1,185.18,185.18,6.0,5.0,1,30,watches_gifts,niteroi,RJ,
64f8a480eb17f0c12095c0d4088a0599,1,207.57,207.57,2.0,5.0,1,226,sports_leisure,brasilia,DF,
64f8e22b4248f194afb7b62666aec2fc,1,65.17,65.17,1.0,4.0,1,142,computers_accessories,salvador,BA,
64f931b578b2caf2af5b48fd40c72c5a,1,144.84,144.84,10.0,1.0,1,171,sports_leisure,nova friburgo,RJ,"Não recebi a roda Falcon, e já foram cobrados na fatura"
64f97ec22b15b992022996ba8a89e7c3,1,82.52,82.52,1.0,4.0,1,277,cool_stuff,pocos de caldas,MG,
64f9c413b6641fe3b5338df480555100,1,890.44,445.22,5.0,5.0,1,147,audio,passos,MG,O produto é bom eu recomendo | O produto é bom eu recomendo
64fa805e7807bbacdb54d9dd660a49d1,1,108.21,108.21,1.0,4.0,1,230,home_construction,ribeirao preto,SP,
64faf0e0d5618314500d43f4c26f254e,1,93.32,93.32,8.0,5.0,1,22,bed_bath_table,duque de caxias,RJ,
64fb463343b5d80c73b868f1f9dca22e,1,696.61,696.61,4.0,2.0,1,175,computers_accessories,belo horizonte,MG,"Produto não tem o selo de garantia da Xerox, não é autêntico. Não há segurança e confiabilidade de que se trata de um produto original da Xerox. Já solicitei a devolução."
64fb97eecb229bb89643a88e5b54d614,1,236.24,118.12,1.0,3.0,1,60,electronics,xinguara,PA,"Ótimo, chegou bem rápido!!! | Ótimo, chegou bem rápido!!!"
64fb9d79b8ba2a50a9617b682054c912,1,194.32,194.32,8.0,5.0,1,41,bed_bath_table,estrela,RS,
64fbafb2935c7a2588d6a26a9d750487,2,881.29,293.7633333333333,8.0,4.0,2,579,bed_bath_table,sao paulo,SP,"A entrega foi rápida, porém a tampa de uma panela veio cortada. Preciso que façam a troca. | A entrega foi rápida, porém a tampa de uma panela veio cortada. Preciso que façam a troca. | A entrega foi rápida, porém a tampa de uma panela veio cortada. Preciso que façam a troca."
64fbdfb5f46d6a1b06841e62fafae3f4,1,170.62,170.62,1.0,5.0,1,105,computers_accessories,uberaba,MG,Pedido chegou de acordo! 
64fd3945dc867912231b45f537215126,1,896.37,896.37,1.0,2.0,1,139,telephony,natal,RN,"Comprei um celular CAT S30 e recebi um aparelho inferior no preço e na qualidade, recebi um CAT B30."
64fea8f835a632f5380fcbe463524004,1,72.43,72.43,1.0,5.0,1,272,garden_tools,sao sebastiao,SP,Recomendo! Pode comprar 
64ff4d6eaa7994e9699e2938da894abd,1,73.83,73.83,2.0,5.0,1,310,perfumery,rondonopolis,MT,
64ff5d678cf6248ec9787389319ae7dd,1,164.04,82.02,4.0,4.0,0,374,,belo horizonte,MG,
64ff649f585d5272cae837e433774395,1,162.58,162.58,3.0,5.0,1,82,fixed_telephony,aiuruoca,MG,
64ffba53eab28344415bca0b4b279009,1,185.44,185.44,9.0,5.0,1,392,computers_accessories,niteroi,RJ,
64fff06f4c29a9b360c914d96e605c44,1,165.29,165.29,2.0,5.0,1,268,furniture_decor,sao paulo,SP,
6500f6444726a67b5e717d3fb6b60f92,1,62.89,62.89,3.0,5.0,1,457,auto,pedro afonso,TO,O produto chegou antes do prazo e em perfeita condições. Estou muito feliz. Super recomendo.
65012c428083737f5354bf9f14c47b87,1,31.43,31.43,3.0,5.0,1,11,health_beauty,francisco morato,SP,vale apena otimos preços
6501c2cf879d54bbfaefd4a16d16ade8,1,175.08,175.08,1.0,5.0,1,134,computers_accessories,sao paulo,SP,Bom serviço de entrega.
6501e784d557fb5ca06ccb1546e71043,1,162.83,162.83,1.0,5.0,1,162,computers_accessories,campo belo,MG,
650230b7f50c042bccc1a7915839decb,1,72.06,72.06,3.0,4.0,1,146,housewares,feira de santana,BA,"Produtos com bom preço, enviam o pedido dentro de um tempo legal."
650256ffdfe8e4453069e80a6108edec,1,76.77,76.77,1.0,3.0,1,280,sports_leisure,franco da rocha,SP,
6502858edf3c3a62198579d461cd16e3,1,75.08,75.08,1.0,5.0,1,314,baby,sao paulo,SP,
6502d0e082d6440dbe54d92418a450ed,1,511.92,255.96,10.0,5.0,1,483,furniture_living_room,ourinhos,SP,
65037427c770e4cfac3181e3ab9cf5ff,1,162.61,162.61,1.0,5.0,1,98,computers_accessories,ribeira do pombal,BA,
6503b6c906579dd8155f2f6c31754d4d,1,34.71,34.71,1.0,1.0,1,191,housewares,guarapuava,PR,"Tudo certo com a loja, mas 1 mês esperando os COrreios entregarem."
6504a0a1834befa804ebdee1f8f22a18,1,66.18,66.18,1.0,5.0,1,149,baby,niteroi,RJ,
6505382a6c43c538aba29d966f31e175,1,34.24,34.24,1.0,5.0,1,562,sports_leisure,valinhos,SP,
650606c8d2e45478f993ea474fc8f91b,1,811.77,811.77,10.0,5.0,1,392,cool_stuff,santa maria,RS,
65061b698f374b1d6a2fbbc2ef03ab80,1,97.8,97.8,2.0,4.0,1,355,bed_bath_table,paracambi,RJ,
650673167c200bc407060954ab314290,1,49.79,49.79,3.0,5.0,1,85,diapers_and_hygiene,aracatuba,SP,
65078037461aa2c01f8aa968b1ec15e8,1,116.74,116.74,1.0,4.0,1,492,bed_bath_table,curitiba,PR,
65078ec4371aebb29a822430a7edce2a,1,220.02,220.02,4.0,4.0,1,130,toys,sumare,SP,-
65079cb62e694e21bab702487bc8a555,1,89.79,89.79,1.0,2.0,1,349,toys,macaiba,RN,"preciso de uma posição ou prazo de entrega deste produto, estou precisando com urgencia
"
6508136a1b17fd2e1452746901ea0219,1,242.67,242.67,4.0,3.0,1,20,furniture_decor,pederneiras,SP,Não veio o mesmo produto referente à foto no momento compra !
65084018146e778ef88e167df944f9b7,1,62.04,62.04,2.0,4.0,1,79,pet_shop,palmas,TO,
650c3cbdbc5b0bf3c0885e9b97a9bdee,1,197.16,197.16,8.0,5.0,1,60,housewares,sao paulo,SP,
650d655f572ad6a213c0f6619f6913cf,1,157.41,157.41,10.0,4.0,1,316,office_furniture,juazeiro,BA,
